Country,Date,Time,Year,Site,Cluster,Plot,Latitude,Longitude,Altitude,Accuracy,Photo,SlopeDn,SlopeUp,MajLform,LformDes,PosTopoSeq,ArtSurface,VegCovLT40,PlotFlood,PlotCultMgd,Trees,Shrubs,Graminoids,Forbs,VegOther,Broadleaf,Needleleaf,Evergreen,Deciduous,WdCovRate1,WdCovRate2,WdCovRate3,WdCovRate4,HerbCovRate1,HerbCovRate2,HerbCovRate3,HerbCovRate4,HerbHeight,HerbAnnual,VegStrataDescr,SameLanduse90,LandOwnership,UseFoodBeverage,UseForage,UseTimberFuelwood,UseOther,LandUseHistory,RockCover1,RockCover2,RockCover3,RockCover4,Erosion1,Erosion2,Erosion3,Erosion4,SoilConservation,SWCStructures,SWCDescr,AugDepth1,AugDepth2,AugDepth3,AugDepth4,ShSuPlDe1,ShSuPlDe2,ShSuPlDe3,ShSuPlDe4,TrSuPlDe1,TrSuPlDe2,TrSuPlDe3,TrSuPlDe4,VegStructure,VegStructureOtherDescr,ImpactTreeCutting,ImpactAgric,ImpactGrazing,ImpactFire,ImpactUrban,ImpactIndustry,ImpactErosion,ImpactAlienVeg,ImpactCollecting,ImpactOther,ImpactOtherDescr,Notes,KEY,notes1,notes2,dom_landuse,other_landuse,rangel_data
Eswatini,"May 25, 2020",7:16:00 AM,2020,Ntondozi,7,14,-26.5985,31.2265,688.4,5,media/1590409038938.jpg,7,5,sloping,medium_gradient_hill,midslope,,no,no,no,no,no,no,yes,,no,yes,no,no,1,1,1,1,3,4,4,4,03to08,yes,"This plot is covered with Grass all over no trees,no shrub's. Grass overaging from 0.3-0.8m",no,communal,no,no,no,,This land use to be a cropland before it has been abandoned to be a grazing land.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,20,19,16,15,0,0,0,0,0,0,0,0,grassland,,0,1,2,0,0,0,1,0,0,,,,YUIGBEJKGFIX0P9Q5FBQZJ83X,CM:0-20(20),,pasture_rangeland,,yes
Eswatini,"Feb 26, 2020",2:24:00 AM,2020,Ntondozi,7,15,-26.6029,31.2267,704.2,5,media/1582701925574.jpg,6,2,sloping,low_gradient_hill,midslope,,no,no,no,no,no,no,no,no,no,no,no,no,0,0,0,0,5,5,5,5,003to03,yes,No trees and shrubs,yes,communal,no,yes,no,no,Grazing land,under5,under5,under5,under5,none,none,none,none,,0,none,20,20,20,20,0,0,0,0,0,0,0,0,grassland,,0,0,3,0,1,0,0,0,0,0,,,GNPH32M8ADS5O78AWTWIA4B9H,Cm=20,,pasture_rangeland,,yes
Eswatini,"Feb 26, 2020",1:59:00 AM,2020,Ntondozi,7,2,-26.6036,31.2291,707,5,media/1582700422090.jpg,8,4,sloping,low_gradient_hill,midslope,,no,no,no,no,no,no,no,no,no,no,no,no,0,0,0,0,5,5,5,5,003to03,yes,No trees and shrubs,yes,communal,no,yes,no,no,This plot is used for livestock grazing.,under5,under5,under5,under5,none,none,none,none,,0,none,48,50,45,40,0,0,0,0,0,0,0,0,grassland,,0,0,3,0,1,0,0,0,0,0,,,PG39ITTAS91CFFVPA88DMF5HP,Cm=50,,pasture_rangeland,,yes
Eswatini,"Feb 26, 2020",2:32:00 AM,2020,Ntondozi,7,4,-26.6025,31.2255,705.6,5,media/1582702425566.jpg,6,4,sloping,low_gradient_hill,midslope,,no,no,no,no,no,no,yes,no,no,no,no,no,0,0,0,0,5,5,5,5,003to03,yes,No trees and shrubs,yes,communal,no,yes,no,no,Grazing land,under5,under5,under5,under5,none,none,none,none,,0,none,18,15,20,20,0,0,0,0,0,0,0,0,grassland,,0,0,3,0,1,0,0,0,0,0,,,VJ7MED8M42X4RNT3W4GNLWP4I,Cm=20,,pasture_rangeland,,yes
Eswatini,"Feb 26, 2020",2:27:00 AM,2020,Ntondozi,7,5,-26.6033,31.2267,707.2,5,media/1582702060767.jpg,6,2,sloping,low_gradient_hill,midslope,,no,no,no,no,no,no,no,no,no,no,no,no,0,0,0,0,5,5,5,5,003to03,yes,No trees and shrubs,yes,communal,no,yes,no,no,Grazing land,under5,under5,under5,under5,none,none,none,none,,0,none,20,20,20,20,0,0,0,0,0,0,0,0,grassland,,0,0,3,0,1,0,0,0,0,0,,,FO5XJFG6WIA5W3AMGZMWJ76QE,Cm=20,,pasture_rangeland,,yes
Eswatini,"May 25, 2020",7:20:00 AM,2020,Ntondozi,7,6,-26.5996,31.2258,686.6,5,media/1590409301390.jpg,9,6,sloping,medium_gradient_hill,midslope,,no,no,no,no,no,yes,yes,no,no,yes,no,yes,1,1,1,4,2,4,4,4,03to08,yes,"Plot covered by grass all over with bare parches of the soil, no trees and shrubs.",yes,communal,yes,yes,no,no,Land use to be a cropland before it was abondoned to a grazing land,5-40,5-40,under5,under5,rill,rill,sheet,sheet,,0,none,19,16,18,20,0,0,0,0,0,0,0,0,grassland,,0,1,2,0,1,1,1,0,0,,,,2T342NDSQZX36JKV1FV182H7G,Cm:0-20(17),,pasture_rangeland,,yes
Eswatini,"Jun 18, 2020",4:31:00 AM,2020,Ntondozi,8,1,-26.5776,31.2238,687.7,5,media/1592472765529.jpg,9,4,sloping,medium_gradient_hill,midslope,,no,no,yes,no,no,no,no,,no,no,no,no,0,0,0,0,2,2,2,2,003to03,yes,The point falls on land which has been recently been tilled in preparation for sugarcane plantation. Is does not have trees or shrubs,no,private,yes,no,no,,This plot used to he a tea plantation years ago. It was then abandoned and became a grassland. It has recently been tilled in preparation for sugarcane planting,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,40,50,43,50,0,0,0,0,0,0,0,0,cropland,,0,3,0,0,0,1,1,0,0,,,,5TA2I5P0IZ9GULSNZ40AOU8HM,CM:20-50 (45). Infiltration was measured on this plot.,,annual_crop,,no
Eswatini,"Jun 18, 2020",4:39:00 AM,2020,Ntondozi,8,10,-26.5724,31.2212,708.5,5,media/1592476346457.jpg,10,3,sloping,medium_gradient_hill,midslope,,no,no,yes,no,no,yes,yes,,no,no,no,no,0,0,0,0,5,5,5,5,08to30,yes,This is a banana plantation which has bananas of >2m.,no,private,yes,yes,no,,This has been a banana plantation for 24years. Organic chicken manure is used.,under5,under5,under5,under5,rill,rill,rill,rill,,4,struc,48,38,45,50,0,0,0,0,0,0,0,0,cropland,,0,3,0,0,1,2,1,0,0,,,,ZFNU1OZ3YMD4EGALXY1F5VTCC,CM:20-50 (49). Infiltration was measured on this plot.,,annual_crop,,no
Eswatini,"Mar 26, 2020",3:38:00 AM,2020,Ntondozi,8,13,-26.5785,31.2284,686.4,5,media/1585211943793.jpg,3,1,sloping,low_gradient_hill,midslope,,no,no,yes,no,no,no,no,no,no,no,no,no,0,0,0,0,5,5,5,5,003to03,yes,Sugarcane is found no trees and shrubs.,yes,private,yes,no,no,no,Land is a private sugarcane farm. The sugarcane is produced commercially_inorganic fertilizers are used.burning is practiced too after harvesting.,May-40,May-40,May-40,May-40,none,none,none,none,,0,none,32,40,40,35,0,0,0,0,0,0,0,0,cropland,,0,3,0,0,0,0,0,0,0,0,,,B9F7ZQKEHBFU2CXCO2H0T4HGL,CM=40,,annual_crop,,no
Eswatini,"Mar 26, 2020",3:33:00 AM,2020,Ntondozi,8,15,-26.578,31.2272,696.5,5,media/1585211666709.jpg,6,3,level,low_gradient_hill,bottomland,,no,no,yes,no,no,no,yes,no,no,no,no,no,0,0,0,0,5,5,5,5,003to03,yes,Sugarcane is planted in this plot.No trees and shrubs found,yes,private,yes,no,no,no,The land is used to produce sugar cane. Burning of the plot is done after harvesting.,under5,under5,under5,under5,none,none,none,none,,1,struc,27,38,34,40,0,0,0,0,0,0,0,0,cropland,,0,2,0,0,0,1,0,0,0,0,0,,VVFKD4WP8XWOSD0AE69MIA0KA,CM=33,,annual_crop,,no
Eswatini,"Jun 18, 2020",4:51:00 AM,2020,Ntondozi,8,2,-26.5762,31.2268,701.4,5,media/1592473891694.jpg,9,3,sloping,medium_gradient_hill,midslope,,no,no,yes,no,no,yes,yes,,no,no,no,no,0,0,0,0,5,5,5,5,08to30,yes,The plot is dominated by maize which is >2m.,no,private,yes,no,no,,This plot has been a maize cropland for 8years. Fertiliser is used. Intercropping is not practiced.,under5,under5,under5,under5,rill,rill,rill,rill,,2,struc,47,40,50,50,0,0,0,0,0,0,0,0,cropland,,0,3,0,0,2,2,1,0,0,,,,81BPE9PP8Y239SPPVVQ4E556V,CM: 20-50 (45),,annual_crop,,no
Eswatini,"Mar 26, 2020",3:48:00 AM,2020,Ntondozi,8,3,-26.5768,31.2307,664.8,5,media/1585212540297.jpg,3,1,sloping,low_gradient_hill,midslope,,no,no,yes,no,no,yes,no,no,no,no,no,no,0,0,0,0,4,4,4,4,003to03,yes,No trees and shrubs.,yes,private,yes,no,no,no,Maize is produced in this land.Organic fertilizers are used every year.,under5,under5,under5,under5,sheet,rill,rill,rill,,1,struc,25,30,37,39,0,0,0,0,0,0,0,0,cropland,,0,3,0,0,0,0,1,0,0,0,,,XOHAR611YMYQIJB5SAWED22HL,CM=37,,annual_crop,,no
Eswatini,"Mar 26, 2020",3:30:00 AM,2020,Ntondozi,8,4,-26.5785,31.2269,695.1,5,media/1585211463492.jpg,7,2,sloping,medium_gradient_hill,midslope,,no,no,yes,no,no,no,no,no,no,no,no,no,0,0,0,0,5,5,5,5,03to08,yes,No trees and shrubs.,yes,private,no,no,no,no,Sugarcane is planted in this land for commercial purposes.,May-40,May-40,May-40,May-40,none,sheet,none,none,,1,struc,27,30,23,35,0,0,0,0,0,0,0,0,cropland,,3,0,0,0,1,1,0,0,0,0,,,8QDA3J264X4BKC0IGIOZDTODB,CM=30,,annual_crop,,no
Eswatini,"Jun 18, 2020",4:44:00 AM,2020,Ntondozi,8,5,-26.5734,31.2228,710.6,4,media/1592475645882.jpg,11,4,sloping,medium_gradient_hill,midslope,,no,no,yes,no,no,yes,yes,,no,no,no,no,0,0,0,0,5,5,5,5,08to30,yes,The plot is dominated by banana plants which is over 2m in height.,no,private,yes,no,no,,This has been a banana plantation for 20years. Organic fertiliser is used.,under5,under5,under5,under5,rill,rill,rill,rill,,3,struc,38,42,49,39,0,0,0,0,0,0,0,0,cropland,,0,3,0,0,1,2,1,1,0,,,,2H8EKVJ3JAN6YU2QO8T74AJ8B,CM:20-50 (36),,annual_crop,,no
Eswatini,"Jun 18, 2020",4:56:00 AM,2020,Ntondozi,8,7,-26.576,31.2271,697.2,5,media/1592473998344.jpg,10,4,sloping,medium_gradient_hill,midslope,,no,no,yes,no,no,yes,yes,,no,no,no,no,0,0,0,0,5,5,5,5,08to30,yes,This plot is dominated by sugarcane which is >2ms high.,yes,private,yes,no,no,,This has been a cropland for over 30 years. Fertiliser and pesticides are used and it is burnt once a year when harvested.,under5,under5,under5,under5,rill,rill,rill,rill,,20,struc,50,50,50,50,0,0,0,0,0,0,0,0,cropland,,0,3,0,2,1,2,1,1,0,,,,A04DND8TDEWVFE3HCL52KNNGG,CM: 20-50 (50),,annual_crop,,no
Eswatini,"Mar 26, 2020",3:42:00 AM,2020,Ntondozi,8,9,-26.5779,31.2293,685.8,5,media/1585212198362.jpg,6,2,sloping,low_gradient_hill,midslope,,no,no,yes,no,no,no,no,no,no,no,no,no,0,0,0,0,3,3,3,3,003to03,yes,No shrubs and trees.,yes,private,yes,no,no,no,"The plot is found in a maize farm, inorganic fertilizers are used to maximise produce.",under5,May-40,under5,May-40,sheet,sheet,sheet,sheet,,0,none,27,30,30,23,0,0,0,0,0,0,0,0,cropland,,0,3,0,0,0,0,1,0,0,0,,,74F1ML4G4JD8MSVYOTV8WSS84,CM=25,,annual_crop,,no
Eswatini,"Mar 2, 2020",4:35:00 AM,2020,Ntondozi,9,1,-26.6405,31.2548,996.4,5,media/1583141727240.jpg,16,8,sloping,medium_gradient_hill,midslope,,no,no,yes,no,no,no,no,no,no,no,no,no,0,0,0,0,4,4,4,4,003to03,yes,No trees and shrubs,yes,communal,yes,no,no,no,Maize field,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,2,struc,30,35,37,35,0,0,0,0,0,0,0,0,cropland,,0,3,1,0,0,0,1,0,0,0,,,6ENGKEL9EJHA684O0SIVDGNQD,Cm=20,,annual_crop,,no
Eswatini,"Mar 2, 2020",4:41:00 AM,2020,Ntondozi,9,15,-26.6415,31.2542,995.3,5,media/1583142107062.jpg,12,8,sloping,medium_gradient_hill,midslope,,no,no,yes,no,no,no,no,no,no,no,no,no,0,0,0,0,4,4,4,4,003to03,yes,No trees and shrubs,yes,communal,yes,no,no,no,Maize field,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,2,struc,30,38,40,40,0,0,0,0,0,0,0,0,cropland,,0,3,1,0,0,0,1,0,0,0,,,BPIYJQM4Q95JO9DWZXB93IFR5,Cm=25,,annual_crop,,no
Eswatini,"May 26, 2020",4:13:00 AM,2020,Ntondozi,9,2,-26.6401,31.2601,1054.2,4,media/1590484447477.jpg,21,8,steep,mountainous_highland,ridge_crest,,no,no,yes,yes,no,yes,yes,,yes,yes,yes,yes,0,1,1,1,4,4,5,5,03to08,yes,3years been cultivated before that virgin land. Last year the soil was tilled but was not cultivated due to poor yields inorganic fertilizer was used .,yes,communal,yes,yes,no,,Cropland 3years ago its been cultivated.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,1,struc,18,20,20,20,0,0,0,0,0,0,0,3,cropland,,0,2,1,0,0,0,1,0,0,,,,ZDW6N8RULMCXE3VKATU4069HX,CM: 0-20,,annual_crop,,no
Eswatini,"Mar 2, 2020",4:08:00 AM,2020,Ntondozi,9,3,-26.6348,31.2542,962.7,5,media/1583140149123.jpg,13,10,steep,mountainous_highland,upland,,no,no,no,yes,yes,no,no,no,yes,no,yes,yes,3,3,3,3,5,5,5,5,03to08,yes,Plot has widely spaced guava trees shrubs and trees.There is a grass layer underneath.,yes,communal,no,no,no,no,Virgin land,under5,under5,under5,under5,none,none,none,none,,0,none,27,30,25,28,3,4,1,0,1,1,3,1,bushland,,0,0,2,0,0,0,1,0,0,0,,,QC2VE0YY066NFXNO77PMYX5VG,Cm=35,,pasture_rangeland,,no
Eswatini,"Mar 2, 2020",3:58:00 AM,2020,Ntondozi,9,4,-26.6346,31.2521,979.9,5,media/1583139604319.jpg,16,12,sloping,low_gradient_hill,midslope,,no,no,no,yes,yes,no,no,no,yes,no,no,yes,3,3,3,3,4,4,4,3,003to03,yes,Plot is dominated by guava trees and shrubs.,yes,communal,no,no,no,no,Virgin land,under5,under5,May-40,May-40,rill,sheet,rill,rill,,0,none,15,12,13,12,0,2,1,2,4,4,5,5,bushland,,1,0,1,0,1,0,2,1,0,0,,,R2ISHBYGFAARQHF6TE7J49GS4,Cm=15,,pasture_rangeland,,no
Eswatini,"May 26, 2020",3:52:00 AM,2020,Ntondozi,9,5,-26.6361,31.2598,1067,4,media/1590483158295.jpg,7,3,sloping,mountainous_highland,midslope,,no,no,no,yes,no,yes,yes,,no,yes,yes,yes,3,3,2,3,2,2,2,2,03to08,yes,The plot consists of wattle trees with no shrubs under neath.,yes,communal,no,yes,yes,,Virgin land,under5,under5,under5,under5,rill,rill,rill,rill,,0,none,20,15,18,16,0,0,0,0,4,3,3,5,woodland,,2,0,2,0,2,2,1,1,2,,,,MA8KNCNP5UFI71NM2CAXP5VKF,Cm:0-20,,pasture_rangeland,,no
Eswatini,"May 26, 2020",4:0:00 AM,2020,Ntondozi,9,6,-26.6381,31.2604,1063.1,5,media/1590483657092.jpg,6,3,sloping,medium_gradient_hill,midslope,,no,no,no,no,no,yes,yes,,no,no,no,no,0,0,0,0,2,2,2,2,03to08,yes,The plot consists mostly of herbs that are alien and it also has edible weeds,yes,communal,yes,no,no,,The plot falls on a land dedicated for cultivation purposes and has lied fallow for a year.,5-40,5-40,5-40,5-40,sheet,sheet,rill,rill,,2,struc,20,20,20,15,0,0,0,0,0,0,0,0,cropland,,0,3,1,0,0,0,2,2,0,,,,3RN6D555H7U5T68PY7X8ND1KV,CM:0-20 (20),,annual_crop,,no
Eswatini,"May 26, 2020",4:19:00 AM,2020,Ntondozi,9,7,-26.6416,31.2573,1015.5,4,media/1590484778468.jpg,22,6,sloping,mountainous_highland,ridge_crest,,no,no,no,no,yes,yes,yes,,yes,yes,yes,yes,1,2,1,0,5,5,3,3,03to08,yes,The plot is covered by grasses averaging 0.3-0.8M higher. There is one shrub and same ferns in subplot 2 .,yes,communal,no,yes,no,,Virgin land used primarily for grazing,under5,under5,under5,under5,sheet,rill,rill,sheet,,0,none,20,20,20,20,0,1,0,0,0,0,0,0,grassland,,0,0,2,0,1,0,1,1,0,,,,TCWO0E85WJD99O9APJCLKBSK5,CM: 0-20,,pasture_rangeland,,yes
Eswatini,"Mar 2, 2020",4:18:00 AM,2020,Ntondozi,9,8,-26.6378,31.2548,997.5,5,media/1583140727722.jpg,15,12,sloping,medium_gradient_hill,midslope,,no,no,yes,no,no,no,no,no,no,no,no,no,0,0,0,0,4,4,4,4,003to03,yes,No trees and shrubs,yes,communal,yes,no,no,no,Maize field,under5,under5,under5,under5,sheet,rill,sheet,sheet,,2,struc,60,53,54,55,0,0,0,0,0,0,0,0,cropland,,0,3,0,0,0,0,1,1,0,0,,,J7768OJXND5VS0KS4XFERLZ1C,Cm=40,,annual_crop,,no
Eswatini,"May 26, 2020",4:25:00 AM,2020,Ntondozi,9,9,-26.6432,31.2573,978.9,5,media/1590485152843.jpg,7,4,sloping,valley,midslope,,yes,no,no,yes,yes,no,no,,yes,yes,yes,yes,1,2,2,1,2,1,2,2,08to30,yes,This plot is dominated by tall trees with shrublets grass average from 0.3-0.8m,yes,communal,no,no,yes,,This is a virgin land,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,20,20,18,20,1,2,0,3,5,2,3,4,woodland,,3,1,2,1,1,1,1,1,1,,,,T7BOWX2FGLHO1382OSLGEZI0P,CM:0-20(20),,pasture_rangeland,,no
Eswatini,"Sep 3, 2019",4:5:00 AM,2019,Siphofaneni,1,10,-26.6717,31.6033,279.8,5,media/1567501578846.jpg,7,6,level,low_gradient_hill,bottomland,,yes,yes,no,yes,yes,yes,yes,no,yes,no,yes,yes,1,1,1,2,1,1,2,2,003to03,yes,This plot was once a river that was flowing but has now dried up. Vegetation consist of tall trees that form a wide canopy,yes,communal,no,no,no,no,This is an ephemeral river,5-40,over40,over40,over40,gully,gully,gully,gully,,0,none,20,20,20,80,0,1,0,0,1,0,2,8,freshwater_aquatic,,0,0,0,0,0,0,3,0,0,0,,,uuid:72946329-533e-43e6-ba7f-9b6577a12604,CM= 20,,other,Freshwater aquatic,no
Eswatini,"Sep 3, 2019",5:45:00 AM,2019,Siphofaneni,1,11,-26.6733,31.6035,294.2,5,media/1567507604652.jpg,11,4,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,no,,yes,yes,yes,yes,4,4,4,4,3,3,3,3,003to03,yes,"Tall trees, shrubs, shrublets woody low lying vegetation. Grasses averaging 0.3_08",yes,communal,yes,yes,yes,,Virgin land,under5,under5,under5,under5,rill,rill,sheet,sheet,,0,none,78,65,54,50,4,3,2,2,6,4,7,5,wooded_grassland,,0,0,1,0,1,0,1,1,1,,,,uuid:895f30fa-c043-4b8c-8417-a154a1c881e2,,,pasture_rangeland,,no
Eswatini,"Aug 29, 2019",5:17:00 AM,2019,Siphofaneni,1,12,-26.6694,31.609,296.6,4,media/1567073903376.jpg,8,2,sloping,mountainous_highland,midslope,,no,no,no,yes,no,yes,yes,no,yes,no,no,yes,5,5,5,5,4,4,4,4,03to08,yes,"Contains tress with interlocking crowns no vegetation underneath the tree canopy, leaf litter all over the plot,high invasion by lantana.",yes,communal,no,yes,no,no,Virgin land,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,50,58,40,45,0,0,0,0,10,9,6,5,Forest,,1,0,1,0,0,0,0,2,1,0,,,uuid:3cd9ad24-0a94-4dc2-8dcb-906b3e95367c,CM=20,,pasture_rangeland,,no
Eswatini,"Sep 3, 2019",5:10:00 AM,2019,Siphofaneni,1,13,-26.6735,31.6035,292.8,5,media/1567505503107.jpg,9,4,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,no,,yes,yes,yes,yes,4,4,4,4,3,3,3,3,03to08,yes,"Tall trees, shrubs, Woody low lying vegetation. Grasses were ranging 0.3-0.8M",yes,communal,yes,yes,yes,,Virgin land,under5,under5,under5,under5,rill,rill,rill,rill,,0,none,58,20,50,80,2,4,3,5,5,6,4,4,wooded_grassland,,0,0,1,0,1,0,1,1,1,,,,uuid:a4d5e720-ed01-48a9-98f1-9d4e6203e753,CM: 20-50(50),,pasture_rangeland,,no
Eswatini,"Aug 29, 2019",5:40:00 AM,2019,Siphofaneni,1,15,-26.6699,31.6093,300,5,media/1567075299385.jpg,9,3,sloping,low_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,no,yes,no,no,yes,5,5,5,4,5,5,5,5,03to08,yes,Plot is dominated by Dichrostachys vegetation there is a grass layer.the tress are sparsely distributed all over the plot.,yes,communal,no,no,no,no,Virgin land.,under5,under5,under5,under5,none,none,none,none,,0,none,46,50,50,30,2,7,0,3,10,8,15,13,woodland,,0,0,0,0,0,0,0,2,0,0,,,uuid:159c7809-d916-4239-9062-121f752b6bcc,CM=40,,pasture_rangeland,,no
Eswatini,"Sep 3, 2019",4:27:00 AM,2019,Siphofaneni,1,3,-26.6733,31.6058,278.1,5,media/1567502858558.jpg,10,2,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,,yes,no,yes,yes,3,3,2,2,3,4,3,3,003to03,no,"Tall trees,shrubs and shrublets and low lying woody vegetation and grasses averaging 0.03-0.3m",yes,communal,yes,yes,yes,,Virgin land,under5,under5,5-40,5-40,rill,rill,rill,rill,,0,none,50,49,62,65,2,2,3,2,4,4,2,3,wooded_grassland,,0,0,1,0,2,1,1,1,1,,,,uuid:9908aae3-0c3c-4b54-821e-9774a2456ea8,CM: 20-50(50),,other,,no
Eswatini,"Sep 3, 2019",3:44:00 AM,2019,Siphofaneni,1,5,-26.6698,31.6027,279.9,5,media/1567500321489.jpg,9,1,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,3,3,3,4,3,4,3,3,03to30,yes,Plot has widely spaced woody vegetation grass layer underneath the tree canopy rocks also found across the plot.,yes,communal,no,yes,no,no,Virgin land,over40,under5,over40,over40,sheet,rill,sheet,sheet,,0,none,15,10,20,15,2,0,1,4,10,3,4,3,bushland,,0,0,0,0,0,0,1,1,0,0,,,uuid:7ce207d0-e3dc-4f58-b7b7-ba398fc06d11,Cm=20,,pasture_rangeland,,no
Eswatini,"Aug 29, 2019",4:32:00 AM,2019,Siphofaneni,1,6,-26.6694,31.6109,292.6,5,media/1567071179415.jpg,5,1,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,no,no,yes,yes,yes,yes,4,3,3,3,3,3,3,2,08to30,yes,This plot consist of a mixture of trees and shrubs with grasses averaging from 0.8-3.0m,yes,communal,no,yes,yes,no,Virgin land,under5,under5,under5,under5,rill,sheet,rill,sheet,,0,none,20,17,20,18,1,3,2,0,3,5,4,3,bushland,,0,0,1,0,1,0,0,0,0,0,,,uuid:731ebc3b-e33d-4a52-bdd1-9f0448546394,Cm:0-20(20),,pasture_rangeland,,no
Eswatini,"Sep 3, 2019",3:21:00 AM,2019,Siphofaneni,1,7,-26.6697,31.602,282.9,5,media/1567498890581.jpg,9,4,sloping,low_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,4,4,4,3,5,4,3,4,03to30,yes,Consists of trees that are spacely populated.ground is covered with leaf litter. Grasses are also found.,yes,communal,no,yes,no,no,Virgin land,under5,under5,under5,under5,sheet,rill,rill,rill,,0,none,45,40,55,50,0,2,0,6,9,6,9,7,woodland,,0,0,1,0,1,0,1,1,1,0,,,uuid:f208b1f9-eb2a-44db-a36e-d41242cdce63,Cm=50,,pasture_rangeland,,no
Eswatini,"Aug 29, 2019",4:27:00 AM,2019,Siphofaneni,1,9,-26.6691,31.6108,292.5,4,media/1567070915660.jpg,9,2,sloping,medium_gradient_hill,ridge_crest,,no,no,no,yes,no,yes,no,no,no,yes,yes,yes,3,4,3,3,4,4,4,4,08to30,yes,"There are tall trees, no shrubs, few shrublets, aloes of varying sizes and grasses averaging from 0.8-3.0m",yes,communal,no,yes,yes,no,Virgin land,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,19,20,20,17,0,0,0,0,5,7,3,4,woodland,,0,0,0,0,0,0,1,0,1,0,,,uuid:3fd99e2a-2680-4db1-9e41-de375a19c375,Cm:0-20(18),,pasture_rangeland,,no
Eswatini,"Aug 28, 2019",5:16:00 AM,2019,Siphofaneni,10,10,-26.6532,31.6525,320,5,media/1566987436229.jpg,11,5,sloping,medium_gradient_hill,ridge_crest,,no,no,no,yes,yes,yes,no,no,yes,no,yes,yes,4,4,4,4,3,1,3,3,03to30,yes,"There are trees, shrubs and shrublets and grasses averaging from 0.03-0.3",yes,communal,yes,yes,yes,no,Virgin land,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,55,60,59,63,3,0,0,0,7,5,7,6,bushland,,0,0,1,0,0,0,1,1,1,0,,,uuid:7b7f2958-83bb-4196-9d69-5c142ec0fc48,Cm:50-80(52),,pasture_rangeland,,no
Eswatini,"Aug 28, 2019",3:39:00 AM,2019,Siphofaneni,10,12,-26.6568,31.6519,325.5,5,media/1566981628417.jpg,9,1,sloping,high_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,3,3,3,4,4,5,5,5,03to08,yes,Plot has shrublets along subplot 1.Trees are sparsely distributed grasses are found all over the plot.,yes,communal,no,yes,no,no,Virgin land,under5,under5,under5,under5,rill,sheet,rill,rill,,0,none,50,50,50,50,1,1,3,0,6,7,4,2,bushland,,1,0,1,0,1,0,2,1,1,0,0,,uuid:484fbfd0-8edb-429e-9f60-e14afb60c34a,Cm=68,,pasture_rangeland,,no
Eswatini,"Aug 28, 2019",3:56:00 AM,2019,Siphofaneni,10,14,-26.6538,31.6511,310.5,5,media/1566982652831.jpg,11,4,sloping,medium_gradient_hill,ridge_crest,,no,no,no,yes,yes,yes,no,no,yes,yes,yes,yes,4,3,4,4,4,3,4,3,03to08,yes,"There are tall trees, shrubs and shrublets and grasses averaging from 0.3-0.8",yes,communal,no,yes,yes,,Virgin land,under5,5-40,under5,under5,rill,sheet,sheet,sheet,,0,none,61,80,43,65,6,4,2,0,8,3,7,5,bushland,,0,0,1,0,0,0,1,1,1,0,,,uuid:cee4f735-746a-4c75-8fab-754c183f892c,Cm:20-50(50),,pasture_rangeland,,no
Eswatini,"Aug 27, 2019",3:53:00 AM,2019,Siphofaneni,10,15,-26.6569,31.6494,309.4,5,media/1566896075863.jpg,10,4,sloping,low_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,1,1,3,2,5,5,5,5,03to08,yes,Plot has few trees that are widely or sparsely distributed. A layer of grasses is found underneath.,no,communal,no,yes,no,no,Virgin land.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,20,60,60,55,3,0,2,0,2,0,4,2,wooded_grassland,,0,0,1,0,0,0,1,0,0,0,0,,uuid:3308350e-a72e-4c1e-8664-c3fcafadd137,CM=35,,pasture_rangeland,,yes
